sport_name,team_names,date,moneyline_odds,both_score_odds,double_chance_odds,handicap_odds,dnb_odds,total_odds
RUGBY,Mont-De-marsan - Biarritz Olympique,2023-03-24 19:00:00,,"Mont-De-marsan - Biarritz Olympique Mont 1.31
23.00
Mont-De-marsan - Biarritz Olympique {'ID': 3370, 'name': 'Biarritz Olympique', 'betradarID': 5749, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.65",,,,
RUGBY,Mont-De-marsan - Biarritz Olympique,2023-03-24 19:00:00,,"Mont-De-marsan - Biarritz Olympique Mont 1.31
23.00
Mont-De-marsan - Biarritz Olympique {'ID': 3370, 'name': 'Biarritz Olympique', 'betradarID': 5749, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.65",,,,
RUGBY,Mont-De-marsan - Biarritz Olympique,2023-03-24 19:00:00,,"Mont-De-marsan - Biarritz Olympique Mont 1.31
23.00
Mont-De-marsan - Biarritz Olympique {'ID': 3370, 'name': 'Biarritz Olympique', 'betradarID': 5749, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.65",,,,
RUGBY,Mont-De-marsan - Biarritz Olympique,2023-03-24 19:00:00,,"Mont-De-marsan - Biarritz Olympique Mont 1.31
23.00
Mont-De-marsan - Biarritz Olympique {'ID': 3370, 'name': 'Biarritz Olympique', 'betradarID': 5749, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.65",,,,
RUGBY,AS Beziers Herault - US Carcassonne,2023-03-24 19:30:00,,"AS Beziers Herault - US Carcassonne AS Beziers Herault  1.31
23.00
AS Beziers Herault - US Carcassonne {'ID': 3154, 'name': 'US Carcassonne', 'betradarID': 78967, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.65",,,,
RUGBY,AS Beziers Herault - US Carcassonne,2023-03-24 19:30:00,,"AS Beziers Herault - US Carcassonne AS Beziers Herault  1.31
23.00
AS Beziers Herault - US Carcassonne {'ID': 3154, 'name': 'US Carcassonne', 'betradarID': 78967, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.65",,,,
RUGBY,AS Beziers Herault - US Carcassonne,2023-03-24 19:30:00,,"AS Beziers Herault - US Carcassonne AS Beziers Herault  1.31
23.00
AS Beziers Herault - US Carcassonne {'ID': 3154, 'name': 'US Carcassonne', 'betradarID': 78967, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.65",,,,
RUGBY,AS Beziers Herault - US Carcassonne,2023-03-24 19:30:00,,"AS Beziers Herault - US Carcassonne AS Beziers Herault  1.31
23.00
AS Beziers Herault - US Carcassonne {'ID': 3154, 'name': 'US Carcassonne', 'betradarID': 78967, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.65",,,,
RUGBY,AS Beziers Herault - US Carcassonne,2023-03-24 19:30:00,,"AS Beziers Herault - US Carcassonne AS Beziers Herault  1.31
23.00
AS Beziers Herault - US Carcassonne {'ID': 3154, 'name': 'US Carcassonne', 'betradarID': 78967, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.65",,,,
RUGBY,AS Beziers Herault - US Carcassonne,2023-03-24 19:30:00,,"AS Beziers Herault - US Carcassonne AS Beziers Herault  1.31
23.00
AS Beziers Herault - US Carcassonne {'ID': 3154, 'name': 'US Carcassonne', 'betradarID': 78967, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.65",,,,
RUGBY,Rugby Club Vannes - Rouen Normandy,2023-03-24 19:30:00,,"Rugby Club Vannes - Rouen Normandy Rugby Club Vannes  1.10
45.00
Rugby Club Vannes - Rouen Normandy {'ID': 165527, 'name': 'Rouen Normandy', 'betradarID': 606364, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.80",,,,
RUGBY,Rugby Club Vannes - Rouen Normandy,2023-03-24 19:30:00,,"Rugby Club Vannes - Rouen Normandy Rugby Club Vannes  1.10
45.00
Rugby Club Vannes - Rouen Normandy {'ID': 165527, 'name': 'Rouen Normandy', 'betradarID': 606364, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.80",,,,
RUGBY,Rugby Club Vannes - Rouen Normandy,2023-03-24 19:30:00,,"Rugby Club Vannes - Rouen Normandy Rugby Club Vannes  1.10
45.00
Rugby Club Vannes - Rouen Normandy {'ID': 165527, 'name': 'Rouen Normandy', 'betradarID': 606364, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.80",,,,
RUGBY,Rugby Club Vannes - Rouen Normandy,2023-03-24 19:30:00,,"Rugby Club Vannes - Rouen Normandy Rugby Club Vannes  1.10
45.00
Rugby Club Vannes - Rouen Normandy {'ID': 165527, 'name': 'Rouen Normandy', 'betradarID': 606364, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.80",,,,
RUGBY,Rugby Club Vannes - Rouen Normandy,2023-03-24 19:30:00,,"Rugby Club Vannes - Rouen Normandy Rugby Club Vannes  1.10
45.00
Rugby Club Vannes - Rouen Normandy {'ID': 165527, 'name': 'Rouen Normandy', 'betradarID': 606364, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.80",,,,
RUGBY,Rugby Club Vannes - Rouen Normandy,2023-03-24 19:30:00,,"Rugby Club Vannes - Rouen Normandy Rugby Club Vannes  1.10
45.00
Rugby Club Vannes - Rouen Normandy {'ID': 165527, 'name': 'Rouen Normandy', 'betradarID': 606364, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.80",,,,
RUGBY,Stade Aurillacois - Soyaux Angoulême,2023-03-24 19:30:00,,"Stade Aurillacois - Soyaux Angoulême Stade Aurillacois  1.23
26.00
Stade Aurillacois - Soyaux Angoulême {'ID': 39499, 'name': 'Soyaux Angoulême', 'betradarID': 275027, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.40",,,,
RUGBY,Stade Aurillacois - Soyaux Angoulême,2023-03-24 19:30:00,,"Stade Aurillacois - Soyaux Angoulême Stade Aurillacois  1.23
26.00
Stade Aurillacois - Soyaux Angoulême {'ID': 39499, 'name': 'Soyaux Angoulême', 'betradarID': 275027, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.40",,,,
RUGBY,Stade Aurillacois - Soyaux Angoulême,2023-03-24 19:30:00,,"Stade Aurillacois - Soyaux Angoulême Stade Aurillacois  1.23
26.00
Stade Aurillacois - Soyaux Angoulême {'ID': 39499, 'name': 'Soyaux Angoulême', 'betradarID': 275027, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.40",,,,
RUGBY,Stade Aurillacois - Soyaux Angoulême,2023-03-24 19:30:00,,"Stade Aurillacois - Soyaux Angoulême Stade Aurillacois  1.23
26.00
Stade Aurillacois - Soyaux Angoulême {'ID': 39499, 'name': 'Soyaux Angoulême', 'betradarID': 275027, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.40",,,,
RUGBY,Stade Aurillacois - Soyaux Angoulême,2023-03-24 19:30:00,,"Stade Aurillacois - Soyaux Angoulême Stade Aurillacois  1.23
26.00
Stade Aurillacois - Soyaux Angoulême {'ID': 39499, 'name': 'Soyaux Angoulême', 'betradarID': 275027, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.40",,,,
RUGBY,Stade Aurillacois - Soyaux Angoulême,2023-03-24 19:30:00,,"Stade Aurillacois - Soyaux Angoulême Stade Aurillacois  1.23
26.00
Stade Aurillacois - Soyaux Angoulême {'ID': 39499, 'name': 'Soyaux Angoulême', 'betradarID': 275027, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.40",,,,
RUGBY,Agen - US Montauban,2023-03-24 19:30:00,,"Agen - US Montauban Agen  1.16
25.00
Agen - US Montauban {'ID': 17541, 'name': 'US Montauban', 'betradarID': 6239, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.60",,,,
RUGBY,Agen - US Montauban,2023-03-24 19:30:00,,"Agen - US Montauban Agen  1.16
25.00
Agen - US Montauban {'ID': 17541, 'name': 'US Montauban', 'betradarID': 6239, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.60",,,,
RUGBY,Agen - US Montauban,2023-03-24 19:30:00,,"Agen - US Montauban Agen  1.16
25.00
Agen - US Montauban {'ID': 17541, 'name': 'US Montauban', 'betradarID': 6239, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.60",,,,
RUGBY,Agen - US Montauban,2023-03-24 19:30:00,,"Agen - US Montauban Agen  1.16
25.00
Agen - US Montauban {'ID': 17541, 'name': 'US Montauban', 'betradarID': 6239, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.60",,,,
RUGBY,Agen - US Montauban,2023-03-24 19:30:00,,"Agen - US Montauban Agen  1.16
25.00
Agen - US Montauban {'ID': 17541, 'name': 'US Montauban', 'betradarID': 6239, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.60",,,,
RUGBY,Agen - US Montauban,2023-03-24 19:30:00,,"Agen - US Montauban Agen  1.16
25.00
Agen - US Montauban {'ID': 17541, 'name': 'US Montauban', 'betradarID': 6239, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.60",,,,
RUGBY,Uson Nevers - RC Massy,2023-03-24 19:30:00,,"Uson Nevers - RC Massy Uson Nevers  1.03
45.00
Uson Nevers - RC Massy {'ID': 3436, 'name': 'RC Massy', 'betradarID': 78969, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 11.00",,,,
RUGBY,Uson Nevers - RC Massy,2023-03-24 19:30:00,,"Uson Nevers - RC Massy Uson Nevers  1.03
45.00
Uson Nevers - RC Massy {'ID': 3436, 'name': 'RC Massy', 'betradarID': 78969, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 11.00",,,,
RUGBY,Uson Nevers - RC Massy,2023-03-24 19:30:00,,"Uson Nevers - RC Massy Uson Nevers  1.03
45.00
Uson Nevers - RC Massy {'ID': 3436, 'name': 'RC Massy', 'betradarID': 78969, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 11.00",,,,
RUGBY,Uson Nevers - RC Massy,2023-03-24 19:30:00,,"Uson Nevers - RC Massy Uson Nevers  1.03
45.00
Uson Nevers - RC Massy {'ID': 3436, 'name': 'RC Massy', 'betradarID': 78969, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 11.00",,,,
RUGBY,Uson Nevers - RC Massy,2023-03-24 19:30:00,,"Uson Nevers - RC Massy Uson Nevers  1.03
45.00
Uson Nevers - RC Massy {'ID': 3436, 'name': 'RC Massy', 'betradarID': 78969, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 11.00",,,,
RUGBY,Uson Nevers - RC Massy,2023-03-24 19:30:00,,"Uson Nevers - RC Massy Uson Nevers  1.03
45.00
Uson Nevers - RC Massy {'ID': 3436, 'name': 'RC Massy', 'betradarID': 78969, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 11.00",,,,
RUGBY,Zebre - Cardiff Blues,2023-03-24 20:10:00,,"Zebre - Cardiff Blues Zebre  3.70
27.00
Zebre - Cardiff Blues {'ID': 3151, 'name': 'Cardiff Blues', 'betradarID': 4215, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.29",,,,
RUGBY,Zebre - Cardiff Blues,2023-03-24 20:10:00,,"Zebre - Cardiff Blues Zebre  3.70
27.00
Zebre - Cardiff Blues {'ID': 3151, 'name': 'Cardiff Blues', 'betradarID': 4215, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.29",,,,
RUGBY,Zebre - Cardiff Blues,2023-03-24 20:10:00,,"Zebre - Cardiff Blues Zebre  3.70
27.00
Zebre - Cardiff Blues {'ID': 3151, 'name': 'Cardiff Blues', 'betradarID': 4215, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.29",,,,
RUGBY,Zebre - Cardiff Blues,2023-03-24 20:10:00,,"Zebre - Cardiff Blues Zebre  3.70
27.00
Zebre - Cardiff Blues {'ID': 3151, 'name': 'Cardiff Blues', 'betradarID': 4215, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.29",,,,
RUGBY,Zebre - Cardiff Blues,2023-03-24 20:10:00,,"Zebre - Cardiff Blues Zebre  3.70
27.00
Zebre - Cardiff Blues {'ID': 3151, 'name': 'Cardiff Blues', 'betradarID': 4215, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.29",,,,
RUGBY,Zebre - Cardiff Blues,2023-03-24 20:10:00,,"Zebre - Cardiff Blues Zebre  3.70
27.00
Zebre - Cardiff Blues {'ID': 3151, 'name': 'Cardiff Blues', 'betradarID': 4215, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.29",,,,
RUGBY,Leinster - Vodacom Stormers,2023-03-24 20:35:00,,"Leinster - Vodacom Stormers Leinster  1.48
23.00
Leinster - Vodacom Stormers {'ID': 3789, 'name': 'Vodacom Stormers', 'betradarID': 4188, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.75",,,,
RUGBY,Leinster - Vodacom Stormers,2023-03-24 20:35:00,,"Leinster - Vodacom Stormers Leinster  1.48
23.00
Leinster - Vodacom Stormers {'ID': 3789, 'name': 'Vodacom Stormers', 'betradarID': 4188, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.75",,,,
RUGBY,Leinster - Vodacom Stormers,2023-03-24 20:35:00,,"Leinster - Vodacom Stormers Leinster  1.48
23.00
Leinster - Vodacom Stormers {'ID': 3789, 'name': 'Vodacom Stormers', 'betradarID': 4188, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.75",,,,
RUGBY,Leinster - Vodacom Stormers,2023-03-24 20:35:00,,"Leinster - Vodacom Stormers Leinster  1.48
23.00
Leinster - Vodacom Stormers {'ID': 3789, 'name': 'Vodacom Stormers', 'betradarID': 4188, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.75",,,,
RUGBY,Leinster - Vodacom Stormers,2023-03-24 20:35:00,,"Leinster - Vodacom Stormers Leinster  1.48
23.00
Leinster - Vodacom Stormers {'ID': 3789, 'name': 'Vodacom Stormers', 'betradarID': 4188, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.75",,,,
RUGBY,Leinster - Vodacom Stormers,2023-03-24 20:35:00,,"Leinster - Vodacom Stormers Leinster  1.48
23.00
Leinster - Vodacom Stormers {'ID': 3789, 'name': 'Vodacom Stormers', 'betradarID': 4188, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.75",,,,
RUGBY,Newcastle Falcons - Gloucester Rugby,2023-03-24 20:45:00,,"Newcastle Falcons - Gloucester Rugby Newcastle Falcons  2.40
22.00
Newcastle Falcons - Gloucester Rugby {'ID': 3445, 'name': 'Gloucester Rugby', 'betradarID': 4202, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.62",,,,
RUGBY,Newcastle Falcons - Gloucester Rugby,2023-03-24 20:45:00,,"Newcastle Falcons - Gloucester Rugby Newcastle Falcons  2.40
22.00
Newcastle Falcons - Gloucester Rugby {'ID': 3445, 'name': 'Gloucester Rugby', 'betradarID': 4202, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.62",,,,
RUGBY,Newcastle Falcons - Gloucester Rugby,2023-03-24 20:45:00,,"Newcastle Falcons - Gloucester Rugby Newcastle Falcons  2.40
22.00
Newcastle Falcons - Gloucester Rugby {'ID': 3445, 'name': 'Gloucester Rugby', 'betradarID': 4202, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.62",,,,
RUGBY,Newcastle Falcons - Gloucester Rugby,2023-03-24 20:45:00,,"Newcastle Falcons - Gloucester Rugby Newcastle Falcons  2.40
22.00
Newcastle Falcons - Gloucester Rugby {'ID': 3445, 'name': 'Gloucester Rugby', 'betradarID': 4202, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.62",,,,
RUGBY,Newcastle Falcons - Gloucester Rugby,2023-03-24 20:45:00,,"Newcastle Falcons - Gloucester Rugby Newcastle Falcons  2.40
22.00
Newcastle Falcons - Gloucester Rugby {'ID': 3445, 'name': 'Gloucester Rugby', 'betradarID': 4202, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.62",,,,
RUGBY,Newcastle Falcons - Gloucester Rugby,2023-03-24 20:45:00,,"Newcastle Falcons - Gloucester Rugby Newcastle Falcons  2.40
22.00
Newcastle Falcons - Gloucester Rugby {'ID': 3445, 'name': 'Gloucester Rugby', 'betradarID': 4202, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.62",,,,
RUGBY,Grenoble - US Oyonnax,2023-03-24 21:00:00,,"Grenoble - US Oyonnax Grenoble  1.85
29.00
Grenoble - US Oyonnax {'ID': 3440, 'name': 'US Oyonnax', 'betradarID': 78981, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.97",,,,
RUGBY,Grenoble - US Oyonnax,2023-03-24 21:00:00,,"Grenoble - US Oyonnax Grenoble  1.85
29.00
Grenoble - US Oyonnax {'ID': 3440, 'name': 'US Oyonnax', 'betradarID': 78981, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.97",,,,
RUGBY,Grenoble - US Oyonnax,2023-03-24 21:00:00,,"Grenoble - US Oyonnax Grenoble  1.85
29.00
Grenoble - US Oyonnax {'ID': 3440, 'name': 'US Oyonnax', 'betradarID': 78981, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.97",,,,
RUGBY,Grenoble - US Oyonnax,2023-03-24 21:00:00,,"Grenoble - US Oyonnax Grenoble  1.85
29.00
Grenoble - US Oyonnax {'ID': 3440, 'name': 'US Oyonnax', 'betradarID': 78981, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.97",,,,
RUGBY,Grenoble - US Oyonnax,2023-03-24 21:00:00,,"Grenoble - US Oyonnax Grenoble  1.85
29.00
Grenoble - US Oyonnax {'ID': 3440, 'name': 'US Oyonnax', 'betradarID': 78981, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.97",,,,
RUGBY,Grenoble - US Oyonnax,2023-03-24 21:00:00,,"Grenoble - US Oyonnax Grenoble  1.85
29.00
Grenoble - US Oyonnax {'ID': 3440, 'name': 'US Oyonnax', 'betradarID': 78981, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.97",,,,
RUGBY,Castleford Tigers - Warrington Wolves,2023-03-24 21:00:00,,"Castleford Tigers - Warrington Wolves Castleford Tigers  2.90
21.00
Castleford Tigers - Warrington Wolves {'ID': 5212, 'name': 'Warrington Wolves', 'betradarID': 4275, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.45",,,,
RUGBY,Castleford Tigers - Warrington Wolves,2023-03-24 21:00:00,,"Castleford Tigers - Warrington Wolves Castleford Tigers  2.90
21.00
Castleford Tigers - Warrington Wolves {'ID': 5212, 'name': 'Warrington Wolves', 'betradarID': 4275, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.45",,,,
RUGBY,Castleford Tigers - Warrington Wolves,2023-03-24 21:00:00,,"Castleford Tigers - Warrington Wolves Castleford Tigers  2.90
21.00
Castleford Tigers - Warrington Wolves {'ID': 5212, 'name': 'Warrington Wolves', 'betradarID': 4275, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.45",,,,
RUGBY,Castleford Tigers - Warrington Wolves,2023-03-24 21:00:00,,"Castleford Tigers - Warrington Wolves Castleford Tigers  2.90
21.00
Castleford Tigers - Warrington Wolves {'ID': 5212, 'name': 'Warrington Wolves', 'betradarID': 4275, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.45",,,,
RUGBY,Castleford Tigers - Warrington Wolves,2023-03-24 21:00:00,,"Castleford Tigers - Warrington Wolves Castleford Tigers  2.90
21.00
Castleford Tigers - Warrington Wolves {'ID': 5212, 'name': 'Warrington Wolves', 'betradarID': 4275, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.45",,,,
RUGBY,Castleford Tigers - Warrington Wolves,2023-03-24 21:00:00,,"Castleford Tigers - Warrington Wolves Castleford Tigers  2.90
21.00
Castleford Tigers - Warrington Wolves {'ID': 5212, 'name': 'Warrington Wolves', 'betradarID': 4275, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.45",,,,
RUGBY,Wakefield Trinity Wildcats - Hull Kingston Rovers,2023-03-24 21:00:00,,"Wakefield Trinity Wildcats - Hull Kingston Rovers Wakefield Trinity Wildcats  2.35
19.00
Wakefield Trinity Wildcats - Hull Kingston Rovers {'ID': 5130, 'name': 'Hull Kingston Rovers', 'betradarID': 4246, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.66",,,,
RUGBY,Wakefield Trinity Wildcats - Hull Kingston Rovers,2023-03-24 21:00:00,,"Wakefield Trinity Wildcats - Hull Kingston Rovers Wakefield Trinity Wildcats  2.35
19.00
Wakefield Trinity Wildcats - Hull Kingston Rovers {'ID': 5130, 'name': 'Hull Kingston Rovers', 'betradarID': 4246, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.66",,,,
RUGBY,Wakefield Trinity Wildcats - Hull Kingston Rovers,2023-03-24 21:00:00,,"Wakefield Trinity Wildcats - Hull Kingston Rovers Wakefield Trinity Wildcats  2.35
19.00
Wakefield Trinity Wildcats - Hull Kingston Rovers {'ID': 5130, 'name': 'Hull Kingston Rovers', 'betradarID': 4246, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.66",,,,
RUGBY,Wakefield Trinity Wildcats - Hull Kingston Rovers,2023-03-24 21:00:00,,"Wakefield Trinity Wildcats - Hull Kingston Rovers Wakefield Trinity Wildcats  2.35
19.00
Wakefield Trinity Wildcats - Hull Kingston Rovers {'ID': 5130, 'name': 'Hull Kingston Rovers', 'betradarID': 4246, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.66",,,,
RUGBY,Wakefield Trinity Wildcats - Hull Kingston Rovers,2023-03-24 21:00:00,,"Wakefield Trinity Wildcats - Hull Kingston Rovers Wakefield Trinity Wildcats  2.35
19.00
Wakefield Trinity Wildcats - Hull Kingston Rovers {'ID': 5130, 'name': 'Hull Kingston Rovers', 'betradarID': 4246, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.66",,,,
RUGBY,Wakefield Trinity Wildcats - Hull Kingston Rovers,2023-03-24 21:00:00,,"Wakefield Trinity Wildcats - Hull Kingston Rovers Wakefield Trinity Wildcats  2.35
19.00
Wakefield Trinity Wildcats - Hull Kingston Rovers {'ID': 5130, 'name': 'Hull Kingston Rovers', 'betradarID': 4246, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.66",,,,
RUGBY,Wigan Warriors - Salford City Reds,2023-03-24 21:00:00,,"Wigan Warriors - Salford City Reds Wigan Warriors  1.21
25.00
Wigan Warriors - Salford City Reds {'ID': 5216, 'name': 'Salford City Reds', 'betradarID': 4270, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.70",,,,
RUGBY,Wigan Warriors - Salford City Reds,2023-03-24 21:00:00,,"Wigan Warriors - Salford City Reds Wigan Warriors  1.21
25.00
Wigan Warriors - Salford City Reds {'ID': 5216, 'name': 'Salford City Reds', 'betradarID': 4270, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.70",,,,
RUGBY,Wigan Warriors - Salford City Reds,2023-03-24 21:00:00,,"Wigan Warriors - Salford City Reds Wigan Warriors  1.21
25.00
Wigan Warriors - Salford City Reds {'ID': 5216, 'name': 'Salford City Reds', 'betradarID': 4270, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.70",,,,
RUGBY,Wigan Warriors - Salford City Reds,2023-03-24 21:00:00,,"Wigan Warriors - Salford City Reds Wigan Warriors  1.21
25.00
Wigan Warriors - Salford City Reds {'ID': 5216, 'name': 'Salford City Reds', 'betradarID': 4270, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.70",,,,
RUGBY,Wigan Warriors - Salford City Reds,2023-03-24 21:00:00,,"Wigan Warriors - Salford City Reds Wigan Warriors  1.21
25.00
Wigan Warriors - Salford City Reds {'ID': 5216, 'name': 'Salford City Reds', 'betradarID': 4270, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.70",,,,
RUGBY,Wigan Warriors - Salford City Reds,2023-03-24 21:00:00,,"Wigan Warriors - Salford City Reds Wigan Warriors  1.21
25.00
Wigan Warriors - Salford City Reds {'ID': 5216, 'name': 'Salford City Reds', 'betradarID': 4270, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.70",,,,
